subj_idx,gender,year,education,dist,trial_type,rt,response,key_press,condition,correct_response,correct,word,Image,shape_en,valence,ACC,exp,matchness,trial_id
11,0,1999,5,529.13,psychophysics,672,j,j,simultaneous,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,151
11,0,1999,5,529.13,psychophysics,683,f,f,simultaneous,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,152
11,0,1999,5,529.13,psychophysics,647,j,j,simultaneous,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,153
11,0,1999,5,529.13,psychophysics,694,j,j,simultaneous,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,154
11,0,1999,5,529.13,psychophysics,689,f,f,simultaneous,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,155
11,0,1999,5,529.13,psychophysics,802,f,f,simultaneous,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,156
11,0,1999,5,529.13,psychophysics,795,j,j,simultaneous,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,157
11,0,1999,5,529.13,psychophysics,793,j,j,simultaneous,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,158
11,0,1999,5,529.13,psychophysics,741,f,f,simultaneous,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,159
11,0,1999,5,529.13,psychophysics,778,j,j,simultaneous,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,160
11,0,1999,5,529.13,psychophysics,660,f,f,simultaneous,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,161
11,0,1999,5,529.13,psychophysics,1059,j,j,simultaneous,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,162
11,0,1999,5,529.13,psychophysics,731,j,j,simultaneous,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,163
11,0,1999,5,529.13,psychophysics,770,f,f,simultaneous,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,164
11,0,1999,5,529.13,psychophysics,947,f,f,simultaneous,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,165
11,0,1999,5,529.13,psychophysics,847,f,f,simultaneous,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,166
11,0,1999,5,529.13,psychophysics,862,f,f,simultaneous,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,168
11,0,1999,5,529.13,psychophysics,651,j,j,simultaneous,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,169
11,0,1999,5,529.13,psychophysics,685,j,j,simultaneous,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,170
11,0,1999,5,529.13,psychophysics,733,f,f,simultaneous,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,171
11,0,1999,5,529.13,psychophysics,686,j,j,simultaneous,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,172
11,0,1999,5,529.13,psychophysics,982,f,f,simultaneous,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,173
11,0,1999,5,529.13,psychophysics,962,j,j,simultaneous,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,174
11,0,1999,5,529.13,psychophysics,756,f,f,simultaneous,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,175
11,0,1999,5,529.13,psychophysics,806,f,f,simultaneous,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,176
11,0,1999,5,529.13,psychophysics,754,f,f,simultaneous,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,177
11,0,1999,5,529.13,psychophysics,656,j,j,simultaneous,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,178
11,0,1999,5,529.13,psychophysics,836,j,j,simultaneous,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,179
11,0,1999,5,529.13,psychophysics,648,f,f,simultaneous,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,180
11,0,1999,5,529.13,psychophysics,825,j,j,simultaneous,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,181
11,0,1999,5,529.13,psychophysics,703,f,f,simultaneous,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,182
11,0,1999,5,529.13,psychophysics,633,j,j,simultaneous,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,184
11,0,1999,5,529.13,psychophysics,647,j,j,simultaneous,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,186
11,0,1999,5,529.13,psychophysics,685,f,f,simultaneous,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,187
11,0,1999,5,529.13,psychophysics,674,j,j,simultaneous,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,188
11,0,1999,5,529.13,psychophysics,730,j,j,simultaneous,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,189
11,0,1999,5,529.13,psychophysics,611,f,f,simultaneous,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,190
11,0,1999,5,529.13,psychophysics,833,j,j,simultaneous,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,191
11,0,1999,5,529.13,psychophysics,765,f,f,simultaneous,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,192
11,0,1999,5,529.13,psychophysics,1256,j,j,simultaneous,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,193
11,0,1999,5,529.13,psychophysics,742,f,f,simultaneous,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,194
11,0,1999,5,529.13,psychophysics,808,j,j,simultaneous,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,195
11,0,1999,5,529.13,psychophysics,687,j,j,simultaneous,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,196
11,0,1999,5,529.13,psychophysics,855,f,f,simultaneous,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,197
11,0,1999,5,529.13,psychophysics,620,j,j,simultaneous,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,198
11,0,1999,5,529.13,psychophysics,840,j,j,simultaneous,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,199
11,0,1999,5,529.13,psychophysics,676,f,f,simultaneous,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,200
11,0,1999,5,529.13,psychophysics,726,f,f,simultaneous,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,201
11,0,1999,5,529.13,psychophysics,746,f,f,simultaneous,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,202
11,0,1999,5,529.13,psychophysics,671,j,j,simultaneous,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,204
11,0,1999,5,529.13,psychophysics,888,j,j,simultaneous,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,205
11,0,1999,5,529.13,psychophysics,738,j,j,simultaneous,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,206
11,0,1999,5,529.13,psychophysics,723,f,f,simultaneous,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,207
11,0,1999,5,529.13,psychophysics,761,f,f,simultaneous,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,208
11,0,1999,5,529.13,psychophysics,966,j,j,simultaneous,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,209
11,0,1999,5,529.13,psychophysics,830,f,f,simultaneous,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,210
11,0,1999,5,529.13,psychophysics,870,f,f,simultaneous,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,212
11,0,1999,5,529.13,psychophysics,770,f,f,simultaneous,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,213
11,0,1999,5,529.13,psychophysics,831,j,j,simultaneous,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,214
11,0,1999,5,529.13,psychophysics,639,j,j,simultaneous,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,215
11,0,1999,5,529.13,psychophysics,857,j,j,simultaneous,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,216
11,0,1999,5,529.13,psychophysics,732,f,f,simultaneous,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,217
11,0,1999,5,529.13,psychophysics,678,j,j,simultaneous,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,218
11,0,1999,5,529.13,psychophysics,863,f,f,simultaneous,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,219
11,0,1999,5,529.13,psychophysics,721,j,j,simultaneous,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,220
11,0,1999,5,529.13,psychophysics,652,f,f,simultaneous,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,221
11,0,1999,5,529.13,psychophysics,690,f,f,simultaneous,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,222
11,0,1999,5,529.13,psychophysics,580,j,j,simultaneous,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,223
11,0,1999,5,529.13,psychophysics,618,j,j,simultaneous,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,224
11,0,1999,5,529.13,psychophysics,782,j,j,simultaneous,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,225
11,0,1999,5,529.13,psychophysics,661,j,j,simultaneous,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,226
11,0,1999,5,529.13,psychophysics,777,f,f,simultaneous,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,227
11,0,1999,5,529.13,psychophysics,836,f,f,simultaneous,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,228
11,0,1999,5,529.13,psychophysics,753,f,f,simultaneous,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,229
11,0,1999,5,529.13,psychophysics,873,f,f,simultaneous,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,230
11,0,1999,5,529.13,psychophysics,718,j,j,simultaneous,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,231
11,0,1999,5,529.13,psychophysics,700,f,f,simultaneous,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,232
11,0,1999,5,529.13,psychophysics,791,f,f,simultaneous,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,233
11,0,1999,5,529.13,psychophysics,942,j,j,simultaneous,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,234
11,0,1999,5,529.13,psychophysics,727,f,f,simultaneous,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,235
11,0,1999,5,529.13,psychophysics,798,j,j,simultaneous,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,236
11,0,1999,5,529.13,psychophysics,935,f,f,simultaneous,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,237
11,0,1999,5,529.13,psychophysics,862,j,j,simultaneous,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,238
11,0,1999,5,529.13,psychophysics,862,j,j,simultaneous,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,239
11,0,1999,5,529.13,psychophysics,797,j,j,simultaneous,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,240
11,0,1999,5,529.13,psychophysics,740,f,f,word_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,1
11,0,1999,5,529.13,psychophysics,622,j,j,word_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,2
11,0,1999,5,529.13,psychophysics,620,j,j,word_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,3
11,0,1999,5,529.13,psychophysics,600,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,4
11,0,1999,5,529.13,psychophysics,601,f,f,word_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,5
11,0,1999,5,529.13,psychophysics,682,f,f,word_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,6
11,0,1999,5,529.13,psychophysics,624,j,j,word_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,7
11,0,1999,5,529.13,psychophysics,696,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,8
11,0,1999,5,529.13,psychophysics,582,f,f,word_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,9
11,0,1999,5,529.13,psychophysics,483,j,j,word_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,10
11,0,1999,5,529.13,psychophysics,702,f,f,word_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,11
11,0,1999,5,529.13,psychophysics,658,f,f,word_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,12
11,0,1999,5,529.13,psychophysics,657,j,j,word_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,13
11,0,1999,5,529.13,psychophysics,748,f,f,word_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,14
11,0,1999,5,529.13,psychophysics,624,f,f,word_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,15
11,0,1999,5,529.13,psychophysics,625,f,f,word_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,16
11,0,1999,5,529.13,psychophysics,717,f,f,word_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,17
11,0,1999,5,529.13,psychophysics,557,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,18
11,0,1999,5,529.13,psychophysics,601,f,f,word_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,19
11,0,1999,5,529.13,psychophysics,588,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,20
11,0,1999,5,529.13,psychophysics,701,j,j,word_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,21
11,0,1999,5,529.13,psychophysics,587,j,j,word_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,22
11,0,1999,5,529.13,psychophysics,610,f,f,word_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,23
11,0,1999,5,529.13,psychophysics,550,j,j,word_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,24
11,0,1999,5,529.13,psychophysics,750,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,25
11,0,1999,5,529.13,psychophysics,578,j,j,word_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,26
11,0,1999,5,529.13,psychophysics,555,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,27
11,0,1999,5,529.13,psychophysics,587,f,f,word_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,28
11,0,1999,5,529.13,psychophysics,588,f,f,word_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,29
11,0,1999,5,529.13,psychophysics,703,f,f,word_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,30
11,0,1999,5,529.13,psychophysics,618,j,j,word_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,31
11,0,1999,5,529.13,psychophysics,507,f,f,word_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,32
11,0,1999,5,529.13,psychophysics,594,j,j,word_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,33
11,0,1999,5,529.13,psychophysics,533,f,f,word_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,34
11,0,1999,5,529.13,psychophysics,653,f,f,word_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,35
11,0,1999,5,529.13,psychophysics,538,j,j,word_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,36
11,0,1999,5,529.13,psychophysics,673,j,j,word_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,37
11,0,1999,5,529.13,psychophysics,519,f,f,word_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,38
11,0,1999,5,529.13,psychophysics,644,f,f,word_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,39
11,0,1999,5,529.13,psychophysics,560,j,j,word_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,40
11,0,1999,5,529.13,psychophysics,567,j,j,word_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,41
11,0,1999,5,529.13,psychophysics,615,f,f,word_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,42
11,0,1999,5,529.13,psychophysics,581,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,43
11,0,1999,5,529.13,psychophysics,535,f,f,word_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,44
11,0,1999,5,529.13,psychophysics,688,j,j,word_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,45
11,0,1999,5,529.13,psychophysics,594,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,46
11,0,1999,5,529.13,psychophysics,630,f,f,word_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,47
11,0,1999,5,529.13,psychophysics,688,f,f,word_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,48
11,0,1999,5,529.13,psychophysics,601,j,j,word_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,49
11,0,1999,5,529.13,psychophysics,581,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,50
11,0,1999,5,529.13,psychophysics,551,f,f,word_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,51
11,0,1999,5,529.13,psychophysics,659,f,f,word_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,52
11,0,1999,5,529.13,psychophysics,604,f,f,word_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,53
11,0,1999,5,529.13,psychophysics,535,j,j,word_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,54
11,0,1999,5,529.13,psychophysics,620,j,j,word_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,55
11,0,1999,5,529.13,psychophysics,484,f,f,word_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,56
11,0,1999,5,529.13,psychophysics,647,f,f,word_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,57
11,0,1999,5,529.13,psychophysics,711,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,58
11,0,1999,5,529.13,psychophysics,661,f,f,word_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,59
11,0,1999,5,529.13,psychophysics,652,j,j,word_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,60
11,0,1999,5,529.13,psychophysics,643,f,f,word_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,61
11,0,1999,5,529.13,psychophysics,559,j,j,word_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,62
11,0,1999,5,529.13,psychophysics,535,f,f,word_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,63
11,0,1999,5,529.13,psychophysics,637,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,64
11,0,1999,5,529.13,psychophysics,689,j,j,word_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,65
11,0,1999,5,529.13,psychophysics,558,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,66
11,0,1999,5,529.13,psychophysics,710,f,f,word_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,67
11,0,1999,5,529.13,psychophysics,558,j,j,word_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,68
11,0,1999,5,529.13,psychophysics,575,f,f,word_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,69
11,0,1999,5,529.13,psychophysics,654,f,f,word_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,70
11,0,1999,5,529.13,psychophysics,686,f,f,word_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,71
11,0,1999,5,529.13,psychophysics,563,j,j,word_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,72
11,0,1999,5,529.13,psychophysics,559,j,j,word_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,73
11,0,1999,5,529.13,psychophysics,543,f,f,word_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,74
11,0,1999,5,529.13,psychophysics,529,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,75
11,0,1999,5,529.13,psychophysics,580,f,f,word_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,76
11,0,1999,5,529.13,psychophysics,652,j,j,word_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,77
11,0,1999,5,529.13,psychophysics,709,j,j,word_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,78
11,0,1999,5,529.13,psychophysics,594,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,79
11,0,1999,5,529.13,psychophysics,486,f,f,word_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,80
11,0,1999,5,529.13,psychophysics,700,f,f,word_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,81
11,0,1999,5,529.13,psychophysics,678,f,f,word_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,82
11,0,1999,5,529.13,psychophysics,606,j,j,word_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,83
11,0,1999,5,529.13,psychophysics,637,f,f,word_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,84
11,0,1999,5,529.13,psychophysics,552,f,f,word_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,85
11,0,1999,5,529.13,psychophysics,634,f,f,word_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,86
11,0,1999,5,529.13,psychophysics,644,f,f,word_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,87
11,0,1999,5,529.13,psychophysics,611,f,f,word_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,88
11,0,1999,5,529.13,psychophysics,601,j,j,word_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,89
11,0,1999,5,529.13,psychophysics,822,j,j,word_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,90
11,0,1999,5,529.13,psychophysics,467,f,f,word_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,91
11,0,1999,5,529.13,psychophysics,664,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,92
11,0,1999,5,529.13,psychophysics,793,j,j,word_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,93
11,0,1999,5,529.13,psychophysics,703,f,f,word_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,94
11,0,1999,5,529.13,psychophysics,778,j,j,word_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,95
11,0,1999,5,529.13,psychophysics,530,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,96
11,0,1999,5,529.13,psychophysics,574,f,f,word_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,97
11,0,1999,5,529.13,psychophysics,634,f,f,word_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,98
11,0,1999,5,529.13,psychophysics,559,f,f,word_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,99
11,0,1999,5,529.13,psychophysics,613,f,f,word_first,f,TRUE,方形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,100
11,0,1999,5,529.13,psychophysics,630,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,101
11,0,1999,5,529.13,psychophysics,572,f,f,word_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,102
11,0,1999,5,529.13,psychophysics,599,f,f,word_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,103
11,0,1999,5,529.13,psychophysics,586,j,j,word_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,104
11,0,1999,5,529.13,psychophysics,609,j,j,word_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,105
11,0,1999,5,529.13,psychophysics,592,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,106
11,0,1999,5,529.13,psychophysics,563,j,j,word_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,107
11,0,1999,5,529.13,psychophysics,569,j,j,word_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,108
11,0,1999,5,529.13,psychophysics,529,f,f,word_first,f,TRUE,圆形,img/T_ambi40.png,triangle,triangle,1,exp1,mismatch,109
11,0,1999,5,529.13,psychophysics,530,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,110
11,0,1999,5,529.13,psychophysics,916,f,f,word_first,f,TRUE,方形,img/C_ambi40.png,circle,circle,1,exp1,mismatch,111
11,0,1999,5,529.13,psychophysics,587,j,j,word_first,j,TRUE,三角,img/T_ambi40.png,triangle,triangle,1,exp1,match,112
11,0,1999,5,529.13,psychophysics,645,j,j,word_first,j,TRUE,圆形,img/C_ambi40.png,circle,circle,1,exp1,match,113
11,0,1999,5,529.13,psychophysics,515,f,f,word_first,f,TRUE,圆形,img/S_ambi40.png,square,square,1,exp1,mismatch,114
11,0,1999,5,529.13,psychophysics,780,f,f,word_first,f,TRUE,三角,img/C_ambi40.png,circle,circle,1,exp1,mismatch,115
11,0,1999,5,529.13,psychophysics,592,j,j,word_first,j,TRUE,方形,img/S_ambi40.png,square,square,1,exp1,match,116
11,0,1999,5,529.13,psychophysics,576,f,f,word_first,f,TRUE,三角,img/S_ambi40.png,square,square,1,exp1,mismatch,117
