subj_idx,val,matchness,seq,rt,ACC,response
32,Bad,mismatch,word_first,0.778,1,0
32,Bad,mismatch,word_first,0.706,1,0
32,Bad,match,word_first,0.747,1,1
32,Good,match,word_first,0.751,1,1
32,Good,match,word_first,0.739,1,1
32,Neutral,match,word_first,0.746,1,1
32,Bad,match,word_first,0.568,1,1
32,Bad,match,word_first,0.924,1,1
32,Bad,mismatch,word_first,0.591,1,0
32,Neutral,match,word_first,0.536,1,1
32,Good,match,word_first,0.443,1,1
32,Bad,mismatch,word_first,0.585,1,0
32,Good,match,word_first,0.491,1,1
32,Neutral,match,word_first,0.611,1,1
32,Good,mismatch,word_first,0.535,1,0
32,Neutral,mismatch,word_first,0.597,1,0
32,Neutral,mismatch,word_first,0.627,1,0
32,Good,mismatch,word_first,1.002,1,0
32,Bad,match,word_first,0.599,1,1
32,Good,mismatch,word_first,0.766,1,0
32,Neutral,match,word_first,0.662,1,1
32,Good,mismatch,word_first,0.666,1,0
32,Bad,match,word_first,0.661,1,1
32,Good,match,word_first,0.719,1,1
32,Bad,mismatch,word_first,0.615,1,0
32,Good,match,word_first,0.614,1,1
32,Bad,match,word_first,0.629,1,1
32,Bad,mismatch,word_first,0.811,1,0
32,Neutral,match,word_first,0.753,1,1
32,Neutral,mismatch,word_first,0.658,1,0
32,Neutral,mismatch,word_first,0.86,1,0
32,Good,mismatch,word_first,0.86,1,0
32,Bad,mismatch,word_first,0.878,1,0
32,Bad,match,word_first,0.598,1,1
32,Neutral,match,word_first,0.678,1,1
32,Good,mismatch,word_first,0.718,1,0
32,Bad,match,word_first,0.659,1,1
32,Neutral,match,word_first,0.65,1,1
32,Good,match,word_first,0.759,1,1
32,Bad,mismatch,word_first,0.711,1,0
32,Good,match,word_first,0.655,1,1
32,Neutral,mismatch,word_first,0.697,1,0
32,Neutral,mismatch,word_first,0.703,1,0
32,Good,mismatch,word_first,0.957,1,0
32,Neutral,mismatch,word_first,0.915,1,0
32,Neutral,match,word_first,1.046,1,1
32,Bad,mismatch,word_first,0.681,1,0
32,Good,match,word_first,0.68,1,1
32,Good,match,word_first,0.884,1,1
32,Good,mismatch,word_first,0.647,1,0
32,Neutral,match,word_first,0.672,1,1
32,Neutral,mismatch,word_first,0.718,1,0
32,Bad,match,word_first,0.704,1,1
32,Bad,mismatch,word_first,1.376,1,0
32,Bad,match,word_first,0.657,1,1
32,Neutral,match,word_first,0.602,1,1
32,Good,match,word_first,0.741,1,1
32,Neutral,mismatch,word_first,0.674,1,0
32,Good,match,word_first,0.636,1,1
32,Bad,mismatch,word_first,0.618,1,0
32,Bad,mismatch,word_first,0.621,1,0
32,Good,mismatch,word_first,0.629,1,0
32,Bad,match,word_first,0.593,1,1
32,Bad,match,word_first,0.752,1,1
32,Good,mismatch,word_first,0.781,1,0
32,Neutral,mismatch,word_first,0.669,1,0
32,Neutral,match,word_first,0.623,1,1
32,Bad,match,simultaneous,0.901,1,1
32,Good,mismatch,simultaneous,0.708,1,0
32,Neutral,match,simultaneous,0.635,1,1
32,Bad,match,simultaneous,0.677,1,1
32,Bad,mismatch,simultaneous,0.786,1,0
32,Good,match,simultaneous,0.736,1,1
32,Neutral,match,simultaneous,0.744,1,1
32,Good,mismatch,simultaneous,0.627,1,0
32,Good,match,simultaneous,0.776,1,1
32,Neutral,mismatch,simultaneous,0.727,1,0
32,Bad,mismatch,simultaneous,0.806,1,0
32,Neutral,mismatch,simultaneous,0.876,1,0
32,Neutral,mismatch,simultaneous,0.786,1,0
32,Bad,mismatch,simultaneous,0.813,1,0
32,Neutral,match,simultaneous,0.776,1,1
32,Bad,match,simultaneous,0.995,1,1
32,Bad,match,simultaneous,0.543,1,1
32,Good,mismatch,simultaneous,0.664,1,0
32,Neutral,match,simultaneous,0.764,1,1
32,Good,match,simultaneous,0.864,1,1
32,Bad,mismatch,simultaneous,0.812,1,0
32,Good,mismatch,simultaneous,0.924,1,0
32,Neutral,mismatch,simultaneous,1.063,1,0
32,Good,match,simultaneous,0.637,1,1
32,Good,mismatch,simultaneous,0.68,1,0
32,Bad,match,simultaneous,0.948,1,1
32,Bad,mismatch,simultaneous,0.778,1,0
32,Good,match,simultaneous,0.627,1,1
32,Neutral,match,simultaneous,0.759,1,1
32,Bad,match,simultaneous,0.676,1,1
32,Good,match,simultaneous,0.702,1,1
32,Neutral,mismatch,simultaneous,0.709,1,0
32,Good,mismatch,simultaneous,0.968,1,0
32,Bad,mismatch,simultaneous,0.828,1,0
32,Neutral,mismatch,simultaneous,0.712,1,0
32,Neutral,match,simultaneous,0.778,1,1
32,Neutral,match,simultaneous,0.641,1,1
32,Bad,mismatch,simultaneous,0.622,1,0
32,Bad,mismatch,simultaneous,0.766,1,0
32,Neutral,mismatch,simultaneous,0.961,1,0
32,Good,match,simultaneous,0.569,1,1
32,Good,mismatch,simultaneous,0.708,1,0
32,Neutral,match,simultaneous,0.704,1,1
32,Bad,match,simultaneous,0.873,1,1
32,Bad,match,simultaneous,0.708,1,1
32,Good,match,simultaneous,0.632,1,1
32,Good,mismatch,simultaneous,0.654,1,0
32,Neutral,mismatch,simultaneous,0.803,1,0
32,Bad,mismatch,simultaneous,0.663,1,0
32,Good,mismatch,simultaneous,0.726,1,0
32,Good,match,simultaneous,0.699,1,1
32,Neutral,mismatch,simultaneous,0.67,1,0
32,Neutral,match,simultaneous,0.806,1,1
32,Bad,match,simultaneous,0.672,1,1
32,Bad,match,simultaneous,0.682,1,1
32,Neutral,match,simultaneous,0.785,1,1
32,Good,match,simultaneous,0.671,1,1
32,Neutral,mismatch,simultaneous,0.77,1,0
32,Bad,mismatch,simultaneous,0.774,1,0
32,Good,mismatch,simultaneous,0.717,1,0
32,Bad,match,simultaneous,0.645,1,1
32,Neutral,mismatch,simultaneous,0.621,1,0
32,Neutral,match,simultaneous,0.724,0,0
32,Good,mismatch,simultaneous,0.715,1,0
32,Good,match,simultaneous,0.633,1,1
32,Bad,mismatch,simultaneous,0.751,1,0
32,Neutral,match,simultaneous,0.601,0,0
32,Good,mismatch,simultaneous,0.768,1,0
32,Good,match,simultaneous,0.504,1,1
32,Neutral,mismatch,simultaneous,0.678,1,0
32,Bad,mismatch,simultaneous,0.624,1,0
32,Bad,match,simultaneous,0.794,1,1
32,Bad,match,simultaneous,0.566,1,1
32,Good,match,simultaneous,0.612,1,1
32,Good,mismatch,simultaneous,0.68,1,0
32,Neutral,match,simultaneous,0.601,1,1
32,Bad,mismatch,simultaneous,0.647,1,0
32,Bad,match,simultaneous,0.576,1,1
32,Good,mismatch,simultaneous,0.602,0,1
32,Neutral,mismatch,simultaneous,0.934,1,0
32,Good,match,simultaneous,0.641,1,1
32,Neutral,mismatch,simultaneous,0.748,1,0
32,Neutral,match,simultaneous,0.524,0,0
32,Bad,mismatch,simultaneous,0.665,1,0
32,Bad,match,simultaneous,0.712,1,1
32,Neutral,mismatch,simultaneous,0.775,1,0
32,Good,mismatch,simultaneous,0.681,1,0
32,Neutral,match,simultaneous,0.678,1,1
32,Good,match,simultaneous,0.712,1,1
32,Neutral,mismatch,simultaneous,0.596,1,0
32,Good,mismatch,simultaneous,0.703,1,0
32,Neutral,match,simultaneous,0.861,1,1
32,Good,match,simultaneous,0.571,1,1
32,Bad,match,simultaneous,0.655,1,1
32,Bad,mismatch,simultaneous,0.56,0,1
32,Bad,mismatch,simultaneous,0.804,1,0
32,Good,mismatch,simultaneous,0.773,1,0
32,Neutral,match,simultaneous,0.607,1,1
32,Good,match,simultaneous,0.721,1,1
32,Good,match,simultaneous,0.626,1,1
32,Bad,mismatch,simultaneous,0.625,1,0
32,Neutral,match,simultaneous,0.621,1,1
32,Neutral,mismatch,simultaneous,0.631,1,0
32,Bad,match,simultaneous,0.7,1,1
32,Good,mismatch,simultaneous,1.286,1,0
32,Bad,mismatch,simultaneous,0.716,1,0
32,Neutral,mismatch,simultaneous,0.848,1,0
32,Bad,match,simultaneous,0.522,0,0
32,Bad,mismatch,simultaneous,0.826,1,0
32,Good,match,simultaneous,0.772,1,1
32,Bad,mismatch,simultaneous,0.66,1,0
32,Neutral,match,simultaneous,0.75,1,1
32,Neutral,mismatch,simultaneous,0.699,1,0
32,Good,mismatch,simultaneous,0.829,1,0
32,Neutral,mismatch,simultaneous,0.626,1,0
32,Good,mismatch,simultaneous,0.734,1,0
32,Bad,match,simultaneous,0.71,1,1
32,Bad,match,simultaneous,0.765,1,1
32,Neutral,match,simultaneous,0.88,0,0
32,Good,match,simultaneous,0.608,1,1
32,Neutral,match,simultaneous,0.767,1,1
32,Good,mismatch,simultaneous,0.738,1,0
32,Good,mismatch,simultaneous,0.983,1,0
32,Bad,mismatch,simultaneous,0.717,0,1
32,Good,match,simultaneous,0.674,1,1
32,Neutral,match,simultaneous,0.602,1,1
32,Bad,match,simultaneous,0.612,1,1
32,Bad,match,simultaneous,0.693,1,1
32,Bad,mismatch,simultaneous,0.668,1,0
32,Good,match,simultaneous,0.67,1,1
32,Neutral,mismatch,simultaneous,0.629,1,0
32,Neutral,mismatch,simultaneous,0.81,1,0
32,Bad,mismatch,simultaneous,0.954,1,0
32,Neutral,match,simultaneous,0.573,1,1
32,Good,match,simultaneous,0.62,1,1
32,Bad,match,simultaneous,0.642,1,1
32,Neutral,match,simultaneous,0.791,1,1
32,Bad,match,simultaneous,0.671,1,1
32,Good,mismatch,simultaneous,0.635,0,1
32,Bad,mismatch,simultaneous,0.843,1,0
32,Neutral,mismatch,simultaneous,0.949,1,0
32,Neutral,mismatch,simultaneous,0.906,1,0
32,Good,mismatch,simultaneous,0.9,1,0
32,Good,match,simultaneous,0.685,0,0
32,Bad,mismatch,simultaneous,0.729,1,0
32,Good,match,simultaneous,0.79,1,1
32,Neutral,match,simultaneous,0.795,1,1
32,Neutral,mismatch,simultaneous,0.764,1,0
32,Bad,mismatch,simultaneous,0.826,1,0
32,Neutral,match,simultaneous,0.754,1,1
32,Bad,match,simultaneous,0.734,1,1
32,Neutral,mismatch,simultaneous,0.77,1,0
32,Good,mismatch,simultaneous,0.67,1,0
32,Good,match,simultaneous,0.808,1,1
32,Good,mismatch,simultaneous,0.651,0,1
32,Bad,match,simultaneous,0.803,1,1
32,Bad,match,simultaneous,0.607,1,1
32,Bad,mismatch,simultaneous,0.638,1,0
32,Good,match,simultaneous,0.696,1,1
32,Good,mismatch,simultaneous,0.69,1,0
32,Bad,mismatch,simultaneous,0.736,1,0
32,Good,match,simultaneous,0.78,1,1
32,Neutral,match,simultaneous,0.66,1,1
32,Neutral,mismatch,simultaneous,0.612,1,0
32,Neutral,match,simultaneous,0.634,1,1
32,Neutral,mismatch,simultaneous,0.643,1,0
32,Bad,match,simultaneous,0.723,1,1
32,Good,mismatch,simultaneous,0.627,1,0
32,Good,match,simultaneous,0.78,1,1
32,Neutral,match,simultaneous,0.691,1,1
32,Neutral,match,simultaneous,0.656,1,1
32,Good,mismatch,simultaneous,0.622,1,0
32,Neutral,mismatch,simultaneous,0.673,1,0
32,Good,mismatch,simultaneous,0.861,1,0
32,Bad,mismatch,simultaneous,0.631,1,0
32,Bad,match,simultaneous,0.774,1,1
32,Bad,mismatch,simultaneous,0.774,1,0
32,Good,match,simultaneous,0.582,1,1
32,Bad,match,simultaneous,0.815,1,1
32,Neutral,mismatch,simultaneous,0.677,1,0
32,Neutral,match,simultaneous,0.769,1,1
32,Good,match,simultaneous,0.622,1,1
32,Good,mismatch,simultaneous,0.477,1,0
32,Bad,mismatch,simultaneous,0.518,0,1
32,Neutral,match,simultaneous,0.645,1,1
32,Bad,match,simultaneous,0.557,0,0
32,Bad,mismatch,simultaneous,0.729,1,0
32,Good,match,simultaneous,0.595,1,1
32,Bad,match,simultaneous,0.691,1,1
32,Good,mismatch,simultaneous,0.671,1,0
32,Neutral,mismatch,simultaneous,0.801,1,0
32,Neutral,mismatch,simultaneous,0.716,1,0
32,Neutral,mismatch,simultaneous,0.679,1,0
32,Good,mismatch,simultaneous,0.807,1,0
32,Neutral,match,simultaneous,0.858,1,1
32,Good,match,simultaneous,0.705,1,1
32,Bad,match,simultaneous,0.638,1,1
32,Good,match,simultaneous,0.647,1,1
32,Neutral,match,simultaneous,0.747,1,1
32,Good,mismatch,simultaneous,0.722,1,0
32,Neutral,mismatch,simultaneous,0.795,1,0
32,Bad,mismatch,simultaneous,0.701,1,0
32,Bad,mismatch,simultaneous,0.642,1,0
32,Bad,match,simultaneous,0.696,1,1
32,Good,mismatch,simultaneous,0.801,1,0
32,Neutral,match,simultaneous,0.777,1,1
32,Neutral,mismatch,simultaneous,0.682,1,0
32,Bad,match,simultaneous,0.655,1,1
32,Neutral,mismatch,simultaneous,0.671,1,0
32,Neutral,match,simultaneous,0.701,1,1
32,Good,match,simultaneous,0.59,1,1
32,Bad,mismatch,simultaneous,0.687,1,0
32,Bad,match,simultaneous,0.639,1,1
32,Bad,mismatch,simultaneous,0.662,1,0
32,Good,mismatch,simultaneous,0.764,1,0
32,Good,match,simultaneous,0.636,1,1
32,Good,match,simultaneous,1.217,1,1
32,Bad,match,simultaneous,0.674,1,1
32,Bad,mismatch,simultaneous,0.644,1,0
32,Bad,match,simultaneous,0.658,0,0
32,Good,mismatch,simultaneous,0.761,1,0
32,Neutral,match,simultaneous,0.892,1,1
32,Good,match,simultaneous,0.813,1,1
32,Neutral,match,simultaneous,0.689,1,1
32,Good,mismatch,simultaneous,0.756,1,0
32,Neutral,mismatch,simultaneous,0.899,1,0
32,Bad,mismatch,simultaneous,0.721,1,0
32,Neutral,mismatch,simultaneous,0.734,1,0
32,Neutral,mismatch,simultaneous,0.678,1,0
32,Good,match,simultaneous,0.705,1,1
32,Good,mismatch,simultaneous,0.739,1,0
32,Neutral,match,simultaneous,0.697,0,0
32,Good,mismatch,simultaneous,0.675,0,1
32,Bad,match,simultaneous,0.661,1,1
32,Bad,mismatch,simultaneous,0.724,1,0
32,Neutral,match,simultaneous,0.679,1,1
32,Neutral,mismatch,simultaneous,0.896,1,0
32,Good,match,simultaneous,0.696,1,1
32,Bad,mismatch,simultaneous,0.706,1,0
32,Bad,match,simultaneous,0.836,1,1
32,Bad,match,image_first,1.261,1,1
32,Neutral,match,image_first,0.546,1,1
32,Good,mismatch,image_first,0.505,1,0
32,Good,match,image_first,0.479,1,1
32,Bad,mismatch,image_first,0.458,1,0
32,Good,mismatch,image_first,0.565,1,0
32,Bad,match,image_first,0.597,1,1
32,Good,match,image_first,0.468,1,1
32,Neutral,mismatch,image_first,0.486,1,0
32,Neutral,mismatch,image_first,0.565,1,0
32,Bad,mismatch,image_first,0.498,1,0
32,Neutral,match,image_first,0.691,1,1
32,Good,match,image_first,0.439,1,1
32,Good,match,image_first,0.477,1,1
32,Neutral,mismatch,image_first,0.443,1,0
32,Neutral,match,image_first,0.731,1,1
32,Bad,match,image_first,0.587,1,1
32,Neutral,match,image_first,0.46,1,1
32,Bad,mismatch,image_first,0.571,1,0
32,Neutral,mismatch,image_first,0.86,1,0
32,Bad,match,image_first,0.508,1,1
32,Good,mismatch,image_first,0.539,1,0
32,Bad,mismatch,image_first,0.663,1,0
32,Good,mismatch,image_first,0.61,1,0
32,Neutral,match,image_first,0.513,1,1
32,Good,mismatch,image_first,0.649,1,0
32,Good,match,image_first,0.5,1,1
32,Good,match,image_first,0.492,1,1
32,Bad,match,image_first,0.643,1,1
32,Good,mismatch,image_first,0.475,1,0
32,Neutral,match,image_first,0.536,0,0
32,Neutral,mismatch,image_first,0.704,1,0
32,Bad,mismatch,image_first,0.422,0,1
32,Bad,match,image_first,0.488,1,1
32,Neutral,mismatch,image_first,0.674,1,0
32,Bad,mismatch,image_first,0.662,1,0
32,Bad,match,image_first,0.915,1,1
32,Neutral,match,image_first,0.542,1,1
32,Good,match,image_first,0.429,1,1
32,Neutral,mismatch,image_first,0.558,1,0
32,Good,mismatch,image_first,0.795,1,0
32,Good,match,image_first,0.503,1,1
32,Neutral,match,image_first,0.618,1,1
32,Bad,mismatch,image_first,0.612,1,0
32,Good,mismatch,image_first,0.649,1,0
32,Bad,match,image_first,0.554,1,1
32,Bad,mismatch,image_first,0.552,1,0
32,Neutral,mismatch,image_first,0.588,1,0
32,Good,mismatch,image_first,0.761,1,0
32,Bad,match,image_first,0.644,1,1
32,Good,mismatch,image_first,0.568,1,0
32,Neutral,match,image_first,0.643,1,1
32,Neutral,mismatch,image_first,0.601,1,0
32,Neutral,mismatch,image_first,0.553,1,0
32,Good,match,image_first,0.548,1,1
32,Neutral,match,image_first,0.623,0,0
32,Bad,mismatch,image_first,0.581,1,0
32,Good,match,image_first,0.458,1,1
32,Bad,match,image_first,0.439,1,1
32,Bad,mismatch,image_first,0.489,1,0
32,Good,match,image_first,0.473,1,1
32,Bad,mismatch,image_first,0.548,1,0
32,Neutral,match,image_first,0.496,1,1
32,Bad,match,image_first,0.46,1,1
32,Bad,match,image_first,0.411,1,1
32,Good,mismatch,image_first,0.383,0,1
32,Bad,mismatch,image_first,0.497,1,0
32,Good,mismatch,image_first,0.715,1,0
32,Good,match,image_first,0.529,1,1
32,Neutral,mismatch,image_first,0.473,1,0
32,Neutral,mismatch,image_first,0.582,1,0
32,Neutral,match,image_first,0.853,1,1
32,Neutral,match,image_first,0.44,1,1
32,Neutral,mismatch,image_first,0.489,1,0
32,Bad,mismatch,image_first,0.57,1,0
32,Good,mismatch,image_first,0.733,1,0
32,Good,mismatch,image_first,0.478,1,0
32,Bad,match,image_first,0.54,1,1
32,Bad,match,image_first,0.499,1,1
32,Good,match,image_first,0.498,1,1
32,Good,match,image_first,0.435,1,1
32,Neutral,match,image_first,0.554,1,1
32,Neutral,mismatch,image_first,0.694,1,0
32,Bad,mismatch,image_first,0.515,1,0
32,Good,match,image_first,0.515,1,1
32,Bad,mismatch,image_first,0.526,1,0
32,Good,mismatch,image_first,0.523,1,0
32,Neutral,match,image_first,0.554,1,1
32,Good,match,image_first,0.455,1,1
32,Bad,mismatch,image_first,0.57,1,0
32,Good,mismatch,image_first,1.08,1,0
32,Bad,match,image_first,0.806,1,1
32,Neutral,mismatch,image_first,0.534,1,0
32,Bad,match,image_first,0.537,1,1
32,Neutral,match,image_first,0.55,0,0
32,Neutral,mismatch,image_first,0.505,1,0
32,Bad,mismatch,image_first,0.761,1,0
32,Good,mismatch,image_first,0.51,0,1
32,Neutral,match,image_first,0.603,0,0
32,Bad,match,image_first,0.556,1,1
32,Bad,match,image_first,0.48,1,1
32,Good,match,image_first,0.508,1,1
32,Neutral,mismatch,image_first,0.582,1,0
32,Good,mismatch,image_first,0.73,1,0
32,Neutral,match,image_first,0.569,0,0
32,Good,match,image_first,0.642,1,1
32,Neutral,mismatch,image_first,0.626,1,0
32,Bad,mismatch,image_first,0.59,1,0
32,Bad,match,image_first,0.549,1,1
32,Good,match,image_first,0.51,1,1
32,Good,mismatch,image_first,0.642,1,0
32,Bad,mismatch,image_first,0.626,1,0
32,Neutral,mismatch,image_first,0.709,1,0
32,Good,mismatch,image_first,0.707,1,0
32,Bad,mismatch,image_first,0.643,1,0
32,Good,match,image_first,0.643,1,1
32,Neutral,match,image_first,0.842,1,1
32,Neutral,match,image_first,0.681,1,1
32,Neutral,mismatch,image_first,0.595,1,0
32,Bad,match,image_first,0.545,1,1
32,Good,mismatch,image_first,0.855,1,0
32,Good,mismatch,image_first,0.874,1,0
32,Neutral,mismatch,image_first,0.691,1,0
32,Good,match,image_first,0.535,1,1
32,Bad,mismatch,image_first,0.497,1,0
32,Good,match,image_first,0.563,1,1
32,Bad,mismatch,image_first,0.479,1,0
32,Neutral,mismatch,image_first,0.718,1,0
32,Bad,match,image_first,0.57,1,1
32,Neutral,match,image_first,0.51,1,1
32,Neutral,match,image_first,0.464,0,0
32,Bad,match,image_first,0.549,1,1
32,Bad,mismatch,image_first,0.589,1,0
32,Neutral,match,image_first,0.528,1,1
32,Neutral,mismatch,image_first,0.506,1,0
32,Good,mismatch,image_first,0.726,1,0
32,Neutral,match,image_first,0.476,1,1
32,Good,match,image_first,0.469,1,1
32,Good,mismatch,image_first,0.665,1,0
32,Neutral,mismatch,image_first,0.528,1,0
32,Good,match,image_first,0.516,1,1
32,Bad,mismatch,image_first,0.65,1,0
32,Bad,match,image_first,0.599,1,1
32,Bad,match,image_first,0.693,1,1
32,Neutral,mismatch,image_first,0.468,1,0
32,Bad,match,image_first,0.997,1,1
32,Bad,match,image_first,0.574,1,1
32,Bad,mismatch,image_first,0.546,1,0
32,Neutral,match,image_first,0.539,1,1
32,Good,mismatch,image_first,0.526,1,0
32,Good,mismatch,image_first,0.558,0,1
32,Neutral,match,image_first,0.512,1,1
32,Neutral,mismatch,image_first,0.568,1,0
32,Bad,mismatch,image_first,0.781,1,0
32,Good,match,image_first,0.559,1,1
32,Good,match,image_first,0.589,1,1
32,Neutral,mismatch,image_first,0.563,1,0
32,Neutral,match,image_first,0.73,1,1
32,Good,match,image_first,0.479,1,1
32,Neutral,match,image_first,0.594,1,1
32,Good,match,image_first,0.447,1,1
32,Bad,mismatch,image_first,0.562,1,0
32,Neutral,mismatch,image_first,0.529,1,0
32,Bad,match,image_first,0.543,1,1
32,Good,mismatch,image_first,0.61,0,1
32,Bad,mismatch,image_first,0.558,1,0
32,Bad,match,image_first,0.527,1,1
32,Good,mismatch,image_first,0.672,1,0
32,Good,mismatch,image_first,0.537,1,0
32,Good,match,image_first,0.521,1,1
32,Neutral,match,image_first,0.507,1,1
32,Good,mismatch,image_first,0.642,1,0
32,Bad,mismatch,image_first,0.608,1,0
32,Bad,mismatch,image_first,0.533,1,0
32,Neutral,mismatch,image_first,0.512,1,0
32,Neutral,match,image_first,0.553,1,1
32,Neutral,mismatch,image_first,0.466,1,0
32,Bad,match,image_first,0.5,1,1
32,Bad,match,image_first,0.731,1,1
32,Good,match,image_first,0.533,1,1
32,Good,mismatch,image_first,0.751,1,0
32,Neutral,match,image_first,0.722,1,1
32,Bad,match,image_first,0.541,1,1
32,Bad,mismatch,image_first,0.597,1,0
32,Neutral,mismatch,image_first,0.55,1,0
32,Good,mismatch,image_first,0.483,1,0
32,Neutral,mismatch,image_first,0.574,1,0
32,Neutral,match,image_first,0.566,1,1
32,Good,match,image_first,0.761,1,1
32,Bad,mismatch,image_first,0.516,1,0
32,Good,match,image_first,0.483,1,1
32,Bad,match,image_first,0.405,0,0
32,Good,mismatch,image_first,0.541,1,0
32,Good,match,image_first,0.564,1,1
32,Bad,match,image_first,0.6,1,1
32,Neutral,match,image_first,0.512,1,1
32,Neutral,mismatch,image_first,0.461,1,0
32,Bad,mismatch,image_first,0.496,1,0
32,Neutral,mismatch,image_first,0.487,1,0
32,Bad,match,image_first,0.573,1,1
32,Good,match,image_first,0.594,1,1
32,Neutral,match,image_first,0.574,1,1
32,Bad,mismatch,image_first,0.547,0,1
32,Good,mismatch,image_first,0.474,0,1
32,Bad,match,image_first,0.545,1,1
32,Good,match,image_first,0.73,1,1
32,Neutral,mismatch,image_first,0.538,1,0
32,Good,match,image_first,0.588,1,1
32,Bad,mismatch,image_first,0.506,1,0
32,Bad,match,image_first,0.645,1,1
32,Bad,mismatch,image_first,0.515,1,0
32,Good,mismatch,image_first,0.621,1,0
32,Neutral,mismatch,image_first,0.747,1,0
32,Good,mismatch,image_first,0.599,1,0
32,Neutral,match,image_first,0.766,1,1
32,Neutral,match,image_first,0.508,1,1
32,Bad,mismatch,image_first,0.52,1,0
32,Neutral,mismatch,image_first,0.586,1,0
32,Good,match,image_first,0.75,1,1
32,Good,mismatch,image_first,0.674,1,0
32,Bad,match,image_first,0.586,1,1
32,Neutral,match,image_first,0.595,1,1
32,Neutral,match,image_first,0.462,1,1
32,Bad,mismatch,image_first,0.479,1,0
32,Neutral,mismatch,image_first,0.526,1,0
32,Good,mismatch,image_first,0.48,0,1
32,Good,match,image_first,0.62,1,1
32,Bad,match,image_first,0.521,1,1
32,Good,match,image_first,0.762,1,1
32,Bad,mismatch,image_first,0.579,1,0
32,Neutral,match,image_first,0.556,1,1
32,Neutral,mismatch,image_first,0.721,1,0
32,Neutral,mismatch,image_first,0.569,1,0
32,Good,mismatch,image_first,0.579,1,0
32,Good,mismatch,image_first,0.824,1,0
32,Bad,mismatch,image_first,0.511,1,0
32,Good,match,image_first,0.493,1,1
32,Bad,match,image_first,0.671,1,1
32,Bad,match,image_first,0.518,1,1
32,Neutral,match,image_first,0.542,1,1
33,Neutral,match,word_first,0.891,0,0
33,Good,mismatch,word_first,0.791,1,0
33,Good,mismatch,word_first,0.852,1,0
33,Good,match,word_first,0.972,1,1
33,Good,match,word_first,0.781,0,0
33,Bad,match,word_first,0.766,1,1
33,Neutral,match,word_first,0.981,1,1
33,Neutral,mismatch,word_first,0.892,1,0
33,Bad,match,word_first,0.768,1,1
33,Bad,mismatch,word_first,1.076,1,0
33,Bad,mismatch,word_first,0.68,1,0
33,Neutral,mismatch,word_first,0.662,1,0
33,Good,mismatch,word_first,0.474,0,1
33,Neutral,match,word_first,0.895,1,1
33,Bad,mismatch,word_first,0.674,1,0
33,Bad,match,word_first,0.825,0,0
33,Neutral,match,word_first,0.764,1,1
33,Good,match,word_first,0.907,1,1
33,Bad,mismatch,word_first,0.795,1,0
33,Neutral,mismatch,word_first,0.656,1,0
33,Good,match,word_first,0.839,1,1
33,Good,mismatch,word_first,0.908,1,0
33,Bad,match,word_first,0.925,1,1
33,Neutral,mismatch,word_first,0.761,0,1
33,Good,mismatch,word_first,0.661,1,0
33,Good,match,word_first,1.073,1,1
33,Neutral,match,word_first,0.728,1,1
33,Good,mismatch,word_first,1.093,1,0
33,Neutral,mismatch,word_first,1.206,1,0
33,Good,match,word_first,0.736,0,0
33,Neutral,mismatch,word_first,0.918,1,0
33,Bad,mismatch,word_first,0.834,0,1
33,Bad,match,word_first,0.753,1,1
33,Neutral,match,word_first,0.997,1,1
33,Bad,mismatch,word_first,0.921,1,0
33,Bad,match,word_first,0.803,0,0
33,Neutral,match,word_first,0.866,1,1
33,Bad,mismatch,word_first,0.725,0,1
33,Good,mismatch,word_first,0.818,0,1
33,Bad,match,word_first,0.771,1,1
33,Good,match,word_first,0.856,1,1
33,Bad,mismatch,word_first,0.725,1,0
33,Neutral,mismatch,word_first,0.924,1,0
33,Bad,match,word_first,0.729,1,1
33,Good,match,word_first,0.874,1,1
33,Neutral,mismatch,word_first,1.071,1,0
33,Neutral,match,word_first,0.753,0,0
33,Good,mismatch,word_first,1.074,0,1
33,Good,match,word_first,0.866,1,1
33,Neutral,match,word_first,1.116,1,1
33,Bad,mismatch,word_first,0.623,1,0
33,Neutral,mismatch,word_first,0.936,1,0
33,Good,mismatch,word_first,1.142,1,0
33,Good,match,word_first,0.774,1,1
33,Bad,mismatch,word_first,1.096,0,1
33,Bad,match,word_first,0.774,1,1
33,Neutral,match,word_first,0.89,1,1
33,Neutral,mismatch,word_first,1.05,1,0
33,Good,mismatch,word_first,0.71,0,1
33,Bad,match,word_first,0.755,1,1
33,Neutral,match,word_first,0.674,1,1
33,Good,match,word_first,0.813,1,1
33,Bad,mismatch,word_first,0.953,1,0
33,Bad,mismatch,word_first,1.165,1,0
33,Neutral,mismatch,word_first,0.706,0,1
33,Good,mismatch,word_first,0.821,1,0
33,Good,mismatch,word_first,0.907,1,0
33,Neutral,mismatch,word_first,1.064,0,1
33,Good,match,word_first,0.743,0,0
33,Bad,match,word_first,0.788,1,1
33,Bad,match,word_first,0.756,1,1
33,Neutral,match,word_first,0.763,1,1
33,Neutral,mismatch,word_first,0.809,1,0
33,Neutral,match,word_first,0.946,1,1
33,Bad,match,word_first,0.955,1,1
33,Bad,mismatch,word_first,0.721,1,0
33,Neutral,match,word_first,0.813,1,1
33,Good,mismatch,word_first,0.585,0,1
33,Good,mismatch,word_first,0.742,1,0
33,Bad,mismatch,word_first,0.81,1,0
