subj_idx,val,matchness,seq,rt,ACC,response
13,square,mismatch,simultaneous,0.64,1,0
13,circle,match,simultaneous,0.455,1,1
13,circle,mismatch,simultaneous,0.377,0,1
13,square,match,simultaneous,0.63,1,1
13,triangle,mismatch,simultaneous,0.917,0,1
13,circle,mismatch,simultaneous,0.443,0,1
13,square,mismatch,simultaneous,0.752,1,0
13,circle,mismatch,simultaneous,0.754,1,0
13,triangle,match,simultaneous,0.617,1,1
13,square,match,simultaneous,0.688,1,1
13,square,match,simultaneous,0.628,1,1
13,circle,match,simultaneous,0.994,1,1
13,circle,match,simultaneous,1.113,1,1
13,triangle,match,simultaneous,0.707,1,1
13,triangle,mismatch,simultaneous,0.924,1,0
13,square,mismatch,simultaneous,1.19,1,0
13,square,match,simultaneous,0.77,1,1
13,square,mismatch,simultaneous,0.528,0,1
13,square,mismatch,simultaneous,0.537,1,0
13,triangle,match,simultaneous,0.636,1,1
13,circle,mismatch,simultaneous,1.052,1,0
13,triangle,mismatch,simultaneous,0.805,1,0
13,triangle,match,simultaneous,0.871,1,1
13,triangle,mismatch,simultaneous,0.774,1,0
13,circle,mismatch,simultaneous,0.519,0,1
13,circle,match,simultaneous,0.617,1,1
13,circle,match,simultaneous,0.642,1,1
13,square,match,simultaneous,0.81,1,1
13,circle,match,simultaneous,0.75,1,1
13,triangle,match,simultaneous,0.618,1,1
13,triangle,match,simultaneous,0.605,1,1
13,triangle,mismatch,simultaneous,0.859,1,0
13,triangle,mismatch,simultaneous,0.769,1,0
13,circle,mismatch,simultaneous,0.485,0,1
13,square,mismatch,simultaneous,0.822,1,0
13,square,match,simultaneous,0.806,1,1
13,circle,match,simultaneous,0.689,1,1
13,square,mismatch,simultaneous,1.198,1,0
13,circle,mismatch,simultaneous,0.843,1,0
13,square,match,simultaneous,0.871,1,1
13,square,match,simultaneous,0.469,1,1
13,circle,match,simultaneous,0.534,1,1
13,triangle,mismatch,simultaneous,0.595,1,0
13,square,match,simultaneous,0.485,1,1
13,square,mismatch,simultaneous,0.567,1,0
13,circle,mismatch,simultaneous,0.629,1,0
13,circle,mismatch,simultaneous,0.602,0,1
13,square,mismatch,simultaneous,0.669,1,0
13,triangle,mismatch,simultaneous,0.835,1,0
13,triangle,match,simultaneous,0.645,1,1
13,triangle,match,simultaneous,0.523,1,1
13,circle,match,simultaneous,0.595,1,1
13,triangle,match,simultaneous,0.585,1,1
13,triangle,match,simultaneous,0.587,1,1
13,square,match,simultaneous,0.659,1,1
13,circle,match,simultaneous,0.612,1,1
13,triangle,mismatch,simultaneous,0.614,0,1
13,circle,match,simultaneous,0.909,1,1
13,square,match,simultaneous,0.616,1,1
13,triangle,mismatch,simultaneous,0.726,1,0
13,circle,mismatch,simultaneous,0.849,1,0
13,square,mismatch,simultaneous,0.825,1,0
13,circle,mismatch,simultaneous,0.731,1,0
13,square,mismatch,simultaneous,0.845,1,0
13,square,match,simultaneous,0.57,0,0
13,square,match,simultaneous,0.579,1,1
13,circle,mismatch,simultaneous,0.778,1,0
13,circle,match,simultaneous,0.678,1,1
13,triangle,match,simultaneous,0.815,1,1
13,square,mismatch,simultaneous,0.621,1,0
13,triangle,mismatch,simultaneous,0.56,1,0
13,circle,match,simultaneous,0.416,1,1
13,triangle,match,simultaneous,0.628,1,1
13,circle,mismatch,simultaneous,0.814,1,0
13,square,mismatch,simultaneous,0.806,1,0
13,triangle,mismatch,simultaneous,0.624,1,0
13,circle,match,simultaneous,0.603,1,1
13,triangle,match,simultaneous,0.81,1,1
13,circle,match,simultaneous,0.615,1,1
13,circle,mismatch,simultaneous,0.661,1,0
13,triangle,mismatch,simultaneous,0.758,1,0
13,circle,mismatch,simultaneous,0.64,1,0
13,square,match,simultaneous,0.605,1,1
13,square,mismatch,simultaneous,0.608,1,0
13,square,mismatch,simultaneous,0.807,0,1
13,triangle,match,simultaneous,0.626,1,1
13,square,match,simultaneous,0.596,1,1
13,square,match,simultaneous,0.632,1,1
13,square,mismatch,simultaneous,0.737,1,0
13,triangle,mismatch,simultaneous,0.633,1,0
13,triangle,mismatch,simultaneous,0.564,1,0
13,square,match,simultaneous,0.523,1,1
13,circle,match,simultaneous,0.915,1,1
13,circle,mismatch,simultaneous,0.726,1,0
13,circle,match,simultaneous,0.605,1,1
13,triangle,match,simultaneous,0.641,0,0
13,triangle,match,simultaneous,0.686,1,1
13,square,mismatch,simultaneous,0.589,0,1
13,circle,mismatch,simultaneous,0.726,1,0
13,square,match,image_first,0.833,1,1
13,triangle,mismatch,image_first,0.586,1,0
13,circle,mismatch,image_first,0.47,1,0
13,triangle,match,image_first,0.604,1,1
13,square,mismatch,image_first,0.531,1,0
13,square,match,image_first,0.595,1,1
13,triangle,mismatch,image_first,0.724,1,0
13,circle,match,image_first,0.533,1,1
13,circle,mismatch,image_first,0.467,1,0
13,circle,match,image_first,0.46,1,1
13,triangle,match,image_first,0.407,0,0
13,square,mismatch,image_first,0.601,1,0
13,circle,mismatch,image_first,0.756,1,0
13,square,mismatch,image_first,0.599,1,0
13,square,mismatch,image_first,0.632,1,0
13,square,match,image_first,0.642,1,1
13,circle,match,image_first,0.605,1,1
13,triangle,match,image_first,0.596,1,1
13,triangle,match,image_first,0.597,1,1
13,square,match,image_first,0.504,1,1
13,circle,match,image_first,0.535,1,1
13,triangle,mismatch,image_first,0.54,0,1
13,triangle,mismatch,image_first,0.576,1,0
13,circle,mismatch,image_first,0.524,1,0
13,circle,match,image_first,0.616,1,1
13,square,mismatch,image_first,0.593,1,0
13,square,match,image_first,0.563,1,1
13,triangle,match,image_first,0.534,1,1
13,square,mismatch,image_first,0.525,1,0
13,triangle,mismatch,image_first,0.624,1,0
13,triangle,match,image_first,0.507,1,1
13,circle,mismatch,image_first,0.47,1,0
13,triangle,mismatch,image_first,0.611,1,0
13,circle,match,image_first,0.575,1,1
13,circle,mismatch,image_first,0.535,1,0
13,square,match,image_first,0.446,1,1
13,triangle,match,image_first,0.515,1,1
13,triangle,match,image_first,0.416,1,1
13,triangle,mismatch,image_first,0.503,1,0
13,circle,mismatch,image_first,0.528,1,0
13,square,mismatch,image_first,0.568,0,1
13,circle,mismatch,image_first,0.524,1,0
13,triangle,mismatch,image_first,0.538,1,0
13,square,match,image_first,0.498,1,1
13,square,mismatch,image_first,0.664,1,0
13,square,match,image_first,0.617,1,1
13,circle,match,image_first,0.538,1,1
13,circle,match,image_first,0.727,1,1
13,triangle,mismatch,image_first,0.658,1,0
13,square,mismatch,image_first,0.687,1,0
13,circle,mismatch,image_first,0.788,1,0
13,square,mismatch,image_first,1.416,1,0
13,square,match,image_first,0.561,1,1
13,triangle,match,image_first,0.501,1,1
13,circle,match,image_first,0.396,1,1
13,triangle,mismatch,image_first,0.487,0,1
13,square,match,image_first,0.567,1,1
13,circle,mismatch,image_first,0.544,1,0
13,circle,match,image_first,1.107,0,0
13,triangle,match,image_first,0.546,1,1
13,triangle,mismatch,image_first,0.488,1,0
13,circle,match,image_first,0.464,1,1
13,triangle,mismatch,image_first,0.624,1,0
13,square,match,image_first,0.524,1,1
13,square,match,image_first,0.46,1,1
13,triangle,match,image_first,0.555,1,1
13,square,mismatch,image_first,0.594,1,0
13,triangle,match,image_first,0.553,1,1
13,circle,mismatch,image_first,0.56,1,0
13,circle,match,image_first,0.546,1,1
13,circle,mismatch,image_first,0.44,1,0
13,square,mismatch,image_first,0.561,1,0
13,circle,mismatch,image_first,0.549,1,0
13,square,mismatch,image_first,0.644,1,0
13,triangle,mismatch,image_first,0.629,1,0
13,circle,mismatch,image_first,0.532,1,0
13,square,match,image_first,0.422,0,0
13,square,match,image_first,0.386,1,1
13,triangle,mismatch,image_first,0.658,1,0
13,circle,match,image_first,0.506,1,1
13,circle,match,image_first,0.465,1,1
13,triangle,match,image_first,0.582,1,1
13,triangle,match,image_first,0.399,1,1
13,square,mismatch,image_first,0.544,1,0
13,circle,mismatch,image_first,0.739,0,1
13,circle,match,image_first,0.434,1,1
13,square,mismatch,image_first,0.947,1,0
13,square,match,image_first,0.722,1,1
13,circle,mismatch,image_first,0.487,1,0
13,triangle,match,image_first,0.384,1,1
13,triangle,match,image_first,0.419,1,1
13,triangle,mismatch,image_first,0.495,1,0
13,square,match,image_first,0.44,1,1
13,square,mismatch,image_first,0.455,1,0
13,triangle,mismatch,image_first,0.552,1,0
13,circle,match,image_first,0.533,1,1
13,circle,match,image_first,0.584,1,1
13,triangle,mismatch,image_first,0.639,1,0
13,square,mismatch,image_first,0.621,1,0
13,circle,mismatch,image_first,0.518,1,0
13,triangle,mismatch,image_first,0.426,1,0
13,square,match,image_first,0.505,0,0
13,square,mismatch,image_first,0.536,1,0
13,circle,mismatch,image_first,0.527,1,0
13,circle,match,image_first,0.402,1,1
13,triangle,match,image_first,0.53,0,0
13,square,match,image_first,0.378,1,1
13,triangle,match,image_first,0.522,1,1
13,triangle,mismatch,image_first,0.564,1,0
13,circle,mismatch,image_first,0.58,1,0
13,triangle,mismatch,image_first,0.652,1,0
13,circle,match,image_first,0.52,0,0
13,triangle,match,image_first,0.4,1,1
13,circle,match,image_first,0.522,1,1
13,square,match,image_first,0.394,1,1
13,square,match,image_first,0.557,1,1
13,circle,mismatch,image_first,0.557,1,0
13,square,mismatch,image_first,0.568,1,0
13,triangle,match,image_first,0.575,1,1
13,square,mismatch,image_first,0.638,1,0
13,square,match,image_first,0.558,1,1
13,circle,match,image_first,0.347,0,0
13,triangle,mismatch,image_first,0.355,0,1
13,triangle,match,image_first,0.372,1,1
13,circle,match,image_first,0.393,1,1
13,square,mismatch,image_first,0.513,1,0
13,circle,mismatch,image_first,0.504,1,0
13,triangle,match,image_first,0.557,1,1
13,square,match,image_first,0.439,1,1
13,circle,mismatch,image_first,0.71,1,0
13,triangle,mismatch,image_first,0.542,1,0
13,square,mismatch,image_first,0.459,0,1
13,square,mismatch,image_first,0.518,1,0
13,triangle,mismatch,image_first,0.791,1,0
13,triangle,mismatch,image_first,0.644,1,0
13,square,mismatch,image_first,0.707,1,0
13,circle,mismatch,image_first,0.572,1,0
13,circle,mismatch,image_first,0.449,1,0
13,triangle,match,image_first,0.626,1,1
13,triangle,match,image_first,0.468,1,1
13,circle,match,image_first,0.468,1,1
13,square,match,image_first,0.585,1,1
13,circle,match,image_first,0.634,1,1
13,square,match,image_first,0.423,1,1
13,triangle,match,image_first,0.537,1,1
13,square,match,image_first,0.484,1,1
13,triangle,match,image_first,0.455,1,1
13,circle,mismatch,image_first,0.499,0,1
13,circle,match,image_first,0.432,1,1
13,triangle,mismatch,image_first,0.584,1,0
13,triangle,mismatch,image_first,0.58,1,0
13,circle,mismatch,image_first,0.564,1,0
13,square,match,image_first,0.713,1,1
13,square,mismatch,image_first,0.605,1,0
13,square,mismatch,image_first,0.681,1,0
13,circle,match,image_first,0.544,1,1
13,square,mismatch,image_first,0.484,1,0
13,triangle,match,image_first,0.426,1,1
13,square,mismatch,image_first,0.44,1,0
13,circle,mismatch,image_first,0.562,1,0
13,triangle,match,image_first,0.524,1,1
13,triangle,mismatch,image_first,0.493,1,0
13,circle,mismatch,image_first,0.657,1,0
13,triangle,mismatch,image_first,0.714,1,0
13,square,match,image_first,0.432,1,1
13,circle,match,image_first,0.389,1,1
13,square,match,image_first,0.525,1,1
13,square,mismatch,image_first,0.432,1,0
13,triangle,mismatch,image_first,0.478,1,0
13,square,mismatch,image_first,0.566,1,0
13,triangle,mismatch,image_first,0.698,1,0
13,triangle,match,image_first,0.388,1,1
13,square,match,image_first,0.614,1,1
13,circle,match,image_first,0.527,1,1
13,circle,mismatch,image_first,0.493,1,0
13,square,match,image_first,0.646,1,1
13,circle,mismatch,image_first,0.54,1,0
13,triangle,match,image_first,0.436,1,1
13,circle,match,image_first,0.469,1,1
13,square,match,image_first,0.924,1,1
13,triangle,match,image_first,0.46,1,1
13,square,mismatch,image_first,0.604,1,0
13,triangle,mismatch,image_first,0.553,1,0
13,circle,mismatch,image_first,0.442,1,0
13,triangle,mismatch,image_first,0.51,1,0
13,square,mismatch,image_first,0.51,1,0
13,circle,match,image_first,0.455,1,1
13,circle,match,image_first,0.335,1,1
13,triangle,match,image_first,0.343,1,1
13,circle,mismatch,image_first,0.648,1,0
13,square,match,image_first,0.465,1,1
13,circle,match,image_first,0.397,1,1
13,circle,mismatch,image_first,0.524,1,0
13,triangle,match,image_first,0.536,0,0
13,square,mismatch,image_first,0.544,1,0
13,square,match,image_first,0.634,1,1
13,triangle,match,image_first,0.513,1,1
13,square,match,image_first,0.55,1,1
13,circle,mismatch,image_first,0.679,1,0
13,triangle,mismatch,image_first,0.64,1,0
13,square,mismatch,image_first,0.565,1,0
13,triangle,mismatch,image_first,0.509,1,0
13,circle,match,image_first,0.43,1,1
13,triangle,mismatch,image_first,0.43,1,0
13,triangle,match,image_first,0.585,1,1
13,square,mismatch,image_first,0.583,1,0
13,square,match,image_first,0.519,1,1
13,circle,mismatch,image_first,0.596,1,0
13,triangle,mismatch,image_first,0.553,1,0
13,square,match,image_first,0.422,1,1
13,triangle,match,image_first,0.583,1,1
13,circle,match,image_first,0.463,1,1
13,circle,match,image_first,0.443,1,1
13,square,mismatch,image_first,0.541,1,0
13,circle,mismatch,image_first,0.607,1,0
13,circle,mismatch,image_first,0.318,0,1
13,square,match,image_first,0.399,1,1
13,triangle,mismatch,image_first,0.364,1,0
13,triangle,match,image_first,0.447,0,0
13,circle,match,image_first,0.323,1,1
13,circle,mismatch,image_first,0.513,1,0
13,square,mismatch,image_first,0.578,1,0
13,square,match,image_first,0.475,1,1
13,square,mismatch,image_first,0.532,1,0
13,triangle,mismatch,image_first,0.568,1,0
13,triangle,match,image_first,0.53,1,1
13,circle,match,image_first,0.525,1,1
13,circle,mismatch,image_first,0.489,1,0
13,triangle,mismatch,image_first,0.559,1,0
13,triangle,match,image_first,0.518,1,1
13,square,mismatch,image_first,0.623,1,0
13,square,match,image_first,0.413,1,1
13,circle,match,image_first,0.403,1,1
13,square,mismatch,image_first,0.506,1,0
13,triangle,match,image_first,0.49,1,1
13,square,match,image_first,0.596,1,1
13,triangle,mismatch,image_first,0.478,1,0
13,circle,mismatch,image_first,0.624,1,0
13,circle,match,image_first,0.589,1,1
14,triangle,match,word_first,0.472,1,1
14,circle,mismatch,word_first,0.403,0,1
14,triangle,mismatch,word_first,0.569,1,0
14,square,mismatch,word_first,0.609,1,0
14,square,match,word_first,0.627,1,1
14,triangle,mismatch,word_first,0.583,1,0
14,circle,match,word_first,0.571,1,1
14,circle,match,word_first,0.506,1,1
14,square,match,word_first,0.844,0,0
14,square,mismatch,word_first,0.606,1,0
14,triangle,match,word_first,0.569,1,1
14,circle,mismatch,word_first,0.508,1,0
14,square,mismatch,word_first,0.551,1,0
14,circle,match,word_first,0.523,1,1
14,triangle,mismatch,word_first,0.306,0,1
14,circle,match,word_first,0.482,1,1
14,triangle,mismatch,word_first,0.469,1,0
14,triangle,match,word_first,0.535,1,1
14,circle,mismatch,word_first,0.506,1,0
14,square,match,word_first,0.452,0,0
14,triangle,match,word_first,0.501,1,1
14,square,mismatch,word_first,0.557,1,0
14,square,match,word_first,0.596,1,1
14,circle,mismatch,word_first,0.493,1,0
14,triangle,mismatch,word_first,0.464,1,0
14,circle,match,word_first,0.365,1,1
14,square,match,word_first,0.427,0,0
14,circle,mismatch,word_first,0.558,1,0
14,square,mismatch,word_first,0.567,1,0
14,circle,match,word_first,0.464,1,1
14,square,match,word_first,0.544,1,1
14,square,mismatch,word_first,0.496,1,0
14,triangle,mismatch,word_first,0.519,1,0
14,triangle,match,word_first,0.582,1,1
14,triangle,match,word_first,0.464,1,1
14,square,mismatch,word_first,0.554,1,0
14,triangle,mismatch,word_first,0.546,1,0
14,circle,match,word_first,0.465,1,1
14,square,mismatch,word_first,0.511,1,0
14,square,match,word_first,0.558,1,1
14,circle,mismatch,word_first,0.824,1,0
14,triangle,match,word_first,0.578,1,1
14,triangle,match,word_first,0.451,1,1
14,triangle,mismatch,word_first,0.462,1,0
14,circle,match,word_first,0.47,1,1
14,circle,mismatch,word_first,0.456,1,0
14,square,match,word_first,0.529,1,1
14,circle,match,word_first,0.451,1,1
14,triangle,match,word_first,0.5,1,1
14,circle,mismatch,word_first,0.615,1,0
14,square,mismatch,word_first,0.652,1,0
14,triangle,match,word_first,0.436,1,1
14,square,match,word_first,0.625,0,0
14,triangle,mismatch,word_first,0.502,1,0
14,circle,match,word_first,0.579,1,1
14,square,match,word_first,0.574,1,1
14,square,mismatch,word_first,0.46,1,0
14,circle,mismatch,word_first,0.509,1,0
14,triangle,mismatch,word_first,0.57,1,0
14,triangle,mismatch,word_first,0.587,1,0
14,circle,match,word_first,0.503,1,1
14,triangle,mismatch,word_first,0.499,1,0
14,square,match,word_first,0.479,1,1
14,triangle,match,word_first,0.512,1,1
14,square,mismatch,word_first,0.516,1,0
14,circle,mismatch,word_first,0.483,1,0
14,square,mismatch,word_first,0.607,1,0
14,triangle,match,word_first,0.458,1,1
14,circle,mismatch,word_first,0.587,1,0
14,square,match,word_first,0.5,0,0
14,square,match,word_first,0.568,0,0
14,triangle,mismatch,word_first,0.675,1,0
14,square,match,word_first,0.607,0,0
14,triangle,match,word_first,0.561,1,1
14,triangle,match,word_first,0.422,1,1
14,circle,match,word_first,0.59,1,1
14,circle,mismatch,word_first,0.593,1,0
14,circle,match,word_first,0.61,1,1
14,circle,mismatch,word_first,0.538,1,0
14,square,mismatch,word_first,0.616,1,0
14,triangle,mismatch,word_first,0.559,1,0
14,square,mismatch,word_first,0.512,1,0
14,circle,match,word_first,0.496,1,1
14,triangle,mismatch,word_first,0.525,1,0
14,circle,mismatch,word_first,0.617,1,0
14,square,match,word_first,0.629,1,1
14,square,mismatch,word_first,0.614,1,0
14,square,match,word_first,0.528,0,0
14,circle,match,word_first,0.477,1,1
14,triangle,match,word_first,0.646,1,1
14,square,mismatch,word_first,0.517,1,0
14,circle,mismatch,word_first,0.62,1,0
14,triangle,mismatch,word_first,0.567,1,0
14,triangle,match,word_first,0.647,1,1
14,triangle,mismatch,word_first,0.737,1,0
14,square,match,word_first,0.941,1,1
14,triangle,match,word_first,0.787,1,1
14,circle,mismatch,word_first,0.618,1,0
14,triangle,match,word_first,0.635,1,1
14,circle,mismatch,word_first,0.447,1,0
14,square,mismatch,word_first,0.537,1,0
14,circle,match,word_first,0.414,1,1
14,circle,match,word_first,0.306,1,1
14,square,mismatch,word_first,0.495,1,0
14,square,match,word_first,0.709,0,0
14,triangle,mismatch,word_first,0.59,0,1
14,square,match,word_first,0.633,1,1
14,circle,match,word_first,0.438,1,1
14,circle,mismatch,word_first,0.48,1,0
14,square,mismatch,word_first,0.67,1,0
14,square,mismatch,word_first,0.633,1,0
14,triangle,match,word_first,0.504,1,1
14,triangle,match,word_first,0.415,1,1
14,circle,match,word_first,0.56,1,1
14,square,match,word_first,0.612,1,1
14,circle,mismatch,word_first,0.514,1,0
14,triangle,mismatch,word_first,0.446,0,1
14,triangle,mismatch,word_first,0.609,1,0
14,square,match,word_first,0.754,1,1
14,triangle,mismatch,word_first,0.394,0,1
14,triangle,mismatch,word_first,0.595,1,0
14,circle,mismatch,word_first,0.657,1,0
14,circle,match,word_first,0.559,1,1
14,square,mismatch,word_first,0.477,1,0
14,circle,mismatch,word_first,0.577,1,0
14,triangle,match,word_first,0.479,1,1
14,square,match,word_first,0.505,1,1
14,circle,match,word_first,0.468,1,1
14,square,mismatch,word_first,0.499,1,0
14,triangle,match,word_first,0.456,1,1
14,triangle,match,word_first,0.539,1,1
14,square,mismatch,word_first,0.457,1,0
14,circle,match,word_first,0.479,1,1
14,circle,mismatch,word_first,0.405,0,1
14,triangle,match,word_first,0.482,1,1
14,circle,match,word_first,0.535,1,1
14,triangle,mismatch,word_first,0.534,1,0
14,square,match,word_first,0.559,1,1
14,triangle,mismatch,word_first,0.497,1,0
14,circle,mismatch,word_first,0.548,1,0
14,square,match,word_first,0.524,1,1
14,square,mismatch,word_first,0.495,1,0
14,square,match,word_first,0.646,1,1
14,triangle,match,word_first,0.436,1,1
14,square,mismatch,word_first,0.48,1,0
14,circle,mismatch,word_first,0.582,1,0
14,triangle,mismatch,word_first,0.567,1,0
14,triangle,match,word_first,0.538,1,1
14,circle,match,word_first,0.549,1,1
14,triangle,mismatch,word_first,0.475,1,0
14,square,match,word_first,0.461,1,1
14,circle,mismatch,word_first,0.508,1,0
14,square,mismatch,word_first,0.447,1,0
14,circle,match,word_first,0.452,1,1
14,triangle,mismatch,word_first,0.465,1,0
14,triangle,mismatch,word_first,0.506,1,0
14,circle,mismatch,word_first,0.448,1,0
14,circle,match,word_first,0.486,1,1
14,square,mismatch,word_first,0.421,1,0
14,circle,mismatch,word_first,0.493,1,0
14,circle,match,word_first,0.424,0,0
14,square,match,word_first,0.521,1,1
14,square,match,word_first,0.497,1,1
14,triangle,match,word_first,0.529,1,1
14,square,mismatch,word_first,0.539,1,0
14,triangle,match,word_first,0.55,1,1
14,circle,match,word_first,0.541,1,1
14,square,match,word_first,0.49,1,1
14,triangle,mismatch,word_first,0.578,1,0
14,triangle,match,word_first,0.467,1,1
14,circle,match,word_first,0.436,1,1
14,triangle,mismatch,word_first,0.503,1,0
14,triangle,match,word_first,0.426,1,1
14,circle,mismatch,word_first,0.481,1,0
14,circle,mismatch,word_first,0.531,1,0
14,square,match,word_first,0.451,1,1
14,square,mismatch,word_first,0.506,1,0
14,square,mismatch,word_first,0.512,1,0
14,triangle,mismatch,word_first,0.543,1,0
14,circle,match,word_first,0.476,1,1
14,circle,mismatch,word_first,0.475,1,0
14,triangle,match,word_first,0.58,1,1
14,square,match,word_first,0.484,1,1
14,square,mismatch,word_first,0.717,1,0
14,square,match,word_first,0.513,1,1
14,circle,mismatch,word_first,0.644,1,0
14,square,mismatch,word_first,0.565,1,0
14,triangle,mismatch,word_first,0.479,1,0
14,triangle,match,word_first,0.481,1,1
14,circle,match,word_first,0.446,1,1
14,square,match,word_first,0.535,0,0
14,triangle,match,word_first,0.502,1,1
14,square,mismatch,word_first,0.528,1,0
14,triangle,mismatch,word_first,0.561,0,1
14,square,mismatch,word_first,0.557,1,0
14,square,match,word_first,0.478,1,1
14,circle,match,word_first,0.514,1,1
14,circle,mismatch,word_first,0.475,1,0
14,triangle,mismatch,word_first,0.606,1,0
14,triangle,match,word_first,0.703,1,1
14,circle,match,word_first,0.509,1,1
14,circle,mismatch,word_first,0.486,1,0
14,triangle,match,word_first,0.538,1,1
14,square,match,word_first,0.566,1,1
14,circle,mismatch,word_first,0.516,1,0
14,circle,match,word_first,0.449,1,1
14,triangle,mismatch,word_first,0.477,1,0
14,triangle,mismatch,word_first,0.469,1,0
14,square,mismatch,word_first,0.446,1,0
14,square,mismatch,word_first,0.481,1,0
14,square,match,word_first,0.522,1,1
14,circle,mismatch,word_first,0.604,1,0
14,triangle,match,word_first,0.501,1,1
14,circle,match,word_first,0.519,1,1
14,square,match,word_first,0.569,1,1
14,triangle,mismatch,word_first,0.527,1,0
14,square,match,word_first,0.451,1,1
14,circle,match,word_first,0.39,1,1
14,circle,mismatch,word_first,0.439,1,0
14,triangle,mismatch,word_first,0.598,0,1
14,triangle,match,word_first,0.529,1,1
14,triangle,match,word_first,0.452,1,1
14,circle,mismatch,word_first,0.43,1,0
14,square,mismatch,word_first,0.494,1,0
14,circle,match,word_first,0.548,1,1
14,square,mismatch,word_first,0.41,1,0
14,triangle,match,word_first,0.556,1,1
14,square,mismatch,word_first,0.449,1,0
14,triangle,match,word_first,0.454,1,1
14,circle,match,word_first,0.361,0,0
14,circle,match,word_first,0.426,1,1
14,triangle,mismatch,word_first,0.518,1,0
14,triangle,mismatch,word_first,0.511,1,0
14,circle,mismatch,word_first,0.489,1,0
14,square,match,word_first,0.573,1,1
14,square,mismatch,word_first,0.481,1,0
14,square,match,word_first,0.498,0,0
14,circle,mismatch,word_first,0.504,1,0
14,triangle,match,image_first,1.24,1,1
14,circle,match,image_first,0.564,1,1
14,square,mismatch,image_first,0.367,0,1
14,triangle,match,image_first,0.79,1,1
14,triangle,mismatch,image_first,0.775,1,0
14,square,match,image_first,0.578,1,1
14,circle,match,image_first,0.496,1,1
14,triangle,mismatch,image_first,0.608,1,0
14,square,mismatch,image_first,0.714,1,0
14,circle,mismatch,image_first,0.578,1,0
14,square,match,image_first,0.808,1,1
14,circle,mismatch,image_first,0.638,1,0
14,triangle,mismatch,image_first,0.639,1,0
14,circle,match,image_first,0.557,1,1
14,circle,match,image_first,0.546,1,1
14,square,match,image_first,1,1,1
14,triangle,match,image_first,0.597,1,1
14,triangle,mismatch,image_first,0.589,1,0
14,circle,mismatch,image_first,0.53,1,0
14,circle,mismatch,image_first,0.539,1,0
14,square,match,image_first,0.537,1,1
14,triangle,match,image_first,0.515,1,1
14,square,mismatch,image_first,0.523,1,0
14,square,mismatch,image_first,0.636,1,0
14,triangle,mismatch,image_first,0.576,1,0
14,square,match,image_first,0.649,1,1
14,circle,match,image_first,0.663,1,1
14,circle,mismatch,image_first,0.519,1,0
14,circle,mismatch,image_first,0.587,1,0
14,triangle,match,image_first,0.497,1,1
14,square,mismatch,image_first,0.568,1,0
14,triangle,match,image_first,0.538,1,1
14,square,mismatch,image_first,0.64,1,0
14,circle,match,image_first,0.512,1,1
14,triangle,mismatch,image_first,0.542,1,0
14,square,match,image_first,0.802,1,1
14,triangle,mismatch,image_first,0.499,0,1
14,triangle,match,image_first,0.511,1,1
14,triangle,match,image_first,0.522,1,1
14,triangle,mismatch,image_first,0.608,1,0
14,square,mismatch,image_first,0.603,1,0
14,circle,match,image_first,0.481,1,1
14,square,mismatch,image_first,0.775,1,0
14,square,match,image_first,0.526,0,0
14,circle,mismatch,image_first,0.591,1,0
14,square,match,image_first,0.862,1,1
14,circle,match,image_first,0.549,1,1
14,circle,mismatch,image_first,0.511,1,0
14,square,match,image_first,0.717,1,1
14,triangle,mismatch,image_first,0.503,1,0
14,square,match,image_first,0.623,1,1
14,square,mismatch,image_first,0.515,1,0
14,circle,match,image_first,0.486,1,1
14,triangle,match,image_first,0.562,1,1
14,circle,mismatch,image_first,0.535,1,0
14,circle,match,image_first,0.482,1,1
14,triangle,mismatch,image_first,0.609,1,0
14,square,mismatch,image_first,0.665,1,0
14,circle,mismatch,image_first,0.623,1,0
14,triangle,match,image_first,0.57,1,1
14,triangle,mismatch,image_first,0.586,1,0
14,square,match,image_first,0.476,1,1
14,triangle,match,image_first,0.504,1,1
14,circle,mismatch,image_first,0.498,1,0
14,circle,mismatch,image_first,0.445,1,0
14,circle,match,image_first,0.509,1,1
14,circle,match,image_first,0.514,1,1
14,square,mismatch,image_first,0.428,1,0
14,square,match,image_first,0.486,0,0
14,square,mismatch,image_first,0.52,1,0
14,triangle,match,image_first,0.476,1,1
14,triangle,mismatch,image_first,0.516,0,1
14,circle,mismatch,image_first,0.591,1,0
14,triangle,match,image_first,0.556,1,1
14,square,match,image_first,0.527,1,1
14,circle,mismatch,image_first,0.513,1,0
14,square,mismatch,image_first,0.558,1,0
14,circle,match,image_first,0.455,1,1
14,square,mismatch,image_first,0.498,1,0
14,circle,match,image_first,0.456,1,1
14,square,match,image_first,0.457,1,1
14,triangle,match,image_first,0.439,1,1
14,triangle,mismatch,image_first,0.534,1,0
14,triangle,mismatch,image_first,0.561,1,0
14,circle,mismatch,image_first,0.482,1,0
14,circle,match,image_first,0.499,1,1
14,circle,mismatch,image_first,0.494,1,0
14,circle,match,image_first,0.44,0,0
14,triangle,match,image_first,0.586,1,1
14,square,match,image_first,0.537,1,1
14,square,mismatch,image_first,0.511,1,0
14,square,match,image_first,0.419,0,0
14,triangle,mismatch,image_first,0.454,1,0
14,triangle,match,image_first,0.463,1,1
14,triangle,mismatch,image_first,0.481,1,0
14,square,mismatch,image_first,0.584,1,0
